country,hazard,rp,income_cat,fa,v
Cameroon,wind,20.0,nonpoor,0.0,0.38359202401964554
Cameroon,wind,20.0,poor,0.0,0.3000000000000001
Cameroon,wind,50.0,nonpoor,0.0,0.38359202401964554
Cameroon,wind,50.0,poor,0.0,0.3000000000000001
Cameroon,wind,100.0,nonpoor,0.0,0.38359202401964554
Cameroon,wind,100.0,poor,0.0,0.3000000000000001
Cameroon,wind,250.0,nonpoor,0.0,0.38359202401964554
Cameroon,wind,250.0,poor,0.0,0.3000000000000001
Cameroon,wind,500.0,nonpoor,0.0,0.38359202401964554
Cameroon,wind,500.0,poor,0.0,0.3000000000000001
Cameroon,wind,1000.0,nonpoor,0.0,0.38359202401964554
Cameroon,wind,1000.0,poor,0.0,0.3000000000000001
Cameroon,wind,1500.0,nonpoor,0.0,0.38359202401964554
Cameroon,wind,1500.0,poor,0.0,0.3000000000000001
Cameroon,wind,2000.0,nonpoor,0.0,0.38359202401964554
Cameroon,wind,2000.0,poor,0.0,0.3000000000000001
Canada,earthquake,1.0,nonpoor,8.341128530867848e-05,0.3016691140294646
Canada,earthquake,1.0,poor,8.341128530867848e-05,0.2999999999999999
Canada,earthquake,20.0,nonpoor,0.00036894466444728605,0.3016691140294646
Canada,earthquake,20.0,poor,0.00036894466444728605,0.2999999999999999
Canada,earthquake,50.0,nonpoor,0.0009956335665719583,0.3016691140294646
Canada,earthquake,50.0,poor,0.0009956335665719583,0.2999999999999999
Canada,earthquake,100.0,nonpoor,0.002173813129712581,0.3016691140294646
Canada,earthquake,100.0,poor,0.002173813129712581,0.2999999999999999
Canada,earthquake,250.0,nonpoor,0.005639177659157439,0.3016691140294646
Canada,earthquake,250.0,poor,0.005639177659157439,0.2999999999999999
Canada,earthquake,500.0,nonpoor,0.010279522611544363,0.3016691140294646
Canada,earthquake,500.0,poor,0.010279522611544363,0.2999999999999999
Canada,earthquake,1000.0,nonpoor,0.016914265321915308,0.3016691140294646
Canada,earthquake,1000.0,poor,0.016914265321915308,0.2999999999999999
Canada,earthquake,1500.0,nonpoor,0.021755776637133663,0.3016691140294646
Canada,earthquake,1500.0,poor,0.021755776637133663,0.2999999999999999
Canada,earthquake,2000.0,nonpoor,0.0,0.3016691140294646
Canada,earthquake,2000.0,poor,0.0,0.2999999999999999
Canada,flood,1.0,nonpoor,0.0006030531434228621,0.3016691140294646
Canada,flood,1.0,poor,0.0006715265868670287,0.2999999999999999
Canada,flood,20.0,nonpoor,0.003837313122349995,0.3016691140294646
Canada,flood,20.0,poor,0.004273019404501893,0.2999999999999999
Canada,flood,50.0,nonpoor,0.00745573907902393,0.3016691140294646
Canada,flood,50.0,poor,0.00830229818203159,0.2999999999999999
Canada,flood,100.0,nonpoor,0.012783659001488866,0.3016691140294646
Canada,flood,100.0,poor,0.01423517477782596,0.2999999999999999
Canada,flood,250.0,nonpoor,0.03464930179561513,0.3016691140294646
Canada,flood,250.0,poor,0.03858354379859276,0.2999999999999999
Canada,flood,500.0,nonpoor,0.05138652475045362,0.3016691140294646
Canada,flood,500.0,poor,0.05722118846901282,0.2999999999999999
Canada,flood,1000.0,nonpoor,0.09591796817185455,0.3016691140294646
Canada,flood,1000.0,poor,0.1068089379653566,0.2999999999999999
Canada,flood,1500.0,nonpoor,0.12228489252885923,0.3016691140294646
Canada,flood,1500.0,poor,0.13616968487920683,0.2999999999999999
Canada,flood,2000.0,nonpoor,-3.5154910859797815e-16,0.3016691140294646
Canada,flood,2000.0,poor,-3.9146562054716085e-16,0.2999999999999999
Canada,surge,1.0,nonpoor,0.0,0.3016691140294646
Canada,surge,1.0,poor,0.0,0.2999999999999999
Canada,surge,20.0,nonpoor,0.0,0.3016691140294646
Canada,surge,20.0,poor,0.0,0.2999999999999999
Canada,surge,50.0,nonpoor,0.0,0.3016691140294646
Canada,surge,50.0,poor,0.0,0.2999999999999999
Canada,surge,100.0,nonpoor,0.0,0.3016691140294646
Canada,surge,100.0,poor,0.0,0.2999999999999999
Canada,surge,250.0,nonpoor,0.0,0.3016691140294646
Canada,surge,250.0,poor,0.0,0.2999999999999999
Canada,surge,500.0,nonpoor,0.0,0.3016691140294646
Canada,surge,500.0,poor,0.0,0.2999999999999999
Canada,surge,1000.0,nonpoor,0.0,0.3016691140294646
Canada,surge,1000.0,poor,0.0,0.2999999999999999
Canada,surge,1500.0,nonpoor,0.0,0.3016691140294646
Canada,surge,1500.0,poor,0.0,0.2999999999999999
Canada,surge,2000.0,nonpoor,0.0,0.3016691140294646
Canada,surge,2000.0,poor,0.0,0.2999999999999999
Canada,tsunami,1.0,nonpoor,0.0,0.3016691140294646
Canada,tsunami,1.0,poor,0.0,0.2999999999999999
Canada,tsunami,20.0,nonpoor,0.0,0.3016691140294646
Canada,tsunami,20.0,poor,0.0,0.2999999999999999
Canada,tsunami,50.0,nonpoor,0.0,0.3016691140294646
Canada,tsunami,50.0,poor,0.0,0.2999999999999999
Canada,tsunami,100.0,nonpoor,0.0,0.3016691140294646
Canada,tsunami,100.0,poor,0.0,0.2999999999999999
Canada,tsunami,250.0,nonpoor,0.0,0.3016691140294646
Canada,tsunami,250.0,poor,0.0,0.2999999999999999
Canada,tsunami,500.0,nonpoor,0.0,0.3016691140294646
Canada,tsunami,500.0,poor,0.0,0.2999999999999999
Canada,tsunami,1000.0,nonpoor,0.0,0.3016691140294646
Canada,tsunami,1000.0,poor,0.0,0.2999999999999999
Canada,tsunami,1500.0,nonpoor,0.0,0.3016691140294646
Canada,tsunami,1500.0,poor,0.0,0.2999999999999999
Canada,tsunami,2000.0,nonpoor,0.0,0.3016691140294646
Canada,tsunami,2000.0,poor,0.0,0.2999999999999999
Canada,wind,1.0,nonpoor,2.3345767900953617e-05,0.3016691140294646
Canada,wind,1.0,poor,2.3345767900953617e-05,0.2999999999999999
Canada,wind,20.0,nonpoor,0.0002792422489951939,0.3016691140294646
Canada,wind,20.0,poor,0.0002792422489951939,0.2999999999999999
Canada,wind,50.0,nonpoor,0.0007058821156724477,0.3016691140294646
Canada,wind,50.0,poor,0.0007058821156724477,0.2999999999999999
Canada,wind,100.0,nonpoor,0.0011425463063326558,0.3016691140294646
Canada,wind,100.0,poor,0.0011425463063326558,0.2999999999999999
Canada,wind,250.0,nonpoor,0.0015058200072648742,0.3016691140294646
Canada,wind,250.0,poor,0.0015058200072648742,0.2999999999999999
Canada,wind,500.0,nonpoor,0.0018300136018176998,0.3016691140294646
Canada,wind,500.0,poor,0.0018300136018176998,0.2999999999999999
Canada,wind,1000.0,nonpoor,0.0019978815004407665,0.3016691140294646
Canada,wind,1000.0,poor,0.0019978815004407665,0.2999999999999999
Canada,wind,1500.0,nonpoor,0.0020898712747827643,0.3016691140294646
Canada,wind,1500.0,poor,0.0020898712747827643,0.2999999999999999
Canada,wind,2000.0,nonpoor,0.0,0.3016691140294646
Canada,wind,2000.0,poor,0.0,0.2999999999999999
Central African Republic,earthquake,1.0,nonpoor,8.080447321085029e-05,0.6411079078465954
Central African Republic,earthquake,1.0,poor,8.080447321085029e-05,0.6748505897979834
Central African Republic,earthquake,20.0,nonpoor,0.0004518837361525724,0.6411079078465954
Central African Republic,earthquake,20.0,poor,0.0004518837361525724,0.6748505897979834
Central African Republic,earthquake,50.0,nonpoor,0.0012156872193839117,0.6411079078465954
Central African Republic,earthquake,50.0,poor,0.0012156872193839117,0.6748505897979834
Central African Republic,earthquake,100.0,nonpoor,0.002359392958672724,0.6411079078465954
Central African Republic,earthquake,100.0,poor,0.002359392958672724,0.6748505897979834
Central African Republic,earthquake,250.0,nonpoor,0.006158415519247449,0.6411079078465954
Central African Republic,earthquake,250.0,poor,0.006158415519247449,0.6748505897979834
Central African Republic,earthquake,500.0,nonpoor,0.012556769305478561,0.6411079078465954
Central African Republic,earthquake,500.0,poor,0.012556769305478561,0.6748505897979834
Central African Republic,earthquake,1000.0,nonpoor,0.023961834929435523,0.6411079078465954
Central African Republic,earthquake,1000.0,poor,0.023961834929435523,0.6748505897979834
Central African Republic,earthquake,1500.0,nonpoor,0.03369133165562321,0.6411079078465954
Central African Republic,earthquake,1500.0,poor,0.03369133165562321,0.6748505897979834
Central African Republic,earthquake,2000.0,nonpoor,8.441030965969522e-17,0.6411079078465954
Central African Republic,earthquake,2000.0,poor,8.441030965969522e-17,0.6748505897979834
Central African Republic,flood,1.0,nonpoor,0.0010874756209507004,0.6411079078465954
Central African Republic,flood,1.0,poor,0.0013436871546825407,0.6748505897979834
Central African Republic,flood,20.0,nonpoor,0.021158545952853516,0.6411079078465954
Central African Republic,flood,20.0,poor,0.026143543690436803,0.6748505897979834
Central African Republic,flood,50.0,nonpoor,0.03753317115019397,0.6411079078465954
Central African Republic,flood,50.0,poor,0.04637606487667946,0.6748505897979834
Central African Republic,flood,100.0,nonpoor,0.04280881259416643,0.6411079078465954
Central African Republic,flood,100.0,poor,0.052894658493315594,0.6748505897979834
Central African Republic,flood,250.0,nonpoor,0.05094490504108999,0.6411079078465954
Central African Republic,flood,250.0,poor,0.06294763135967141,0.6748505897979834
Central African Republic,flood,500.0,nonpoor,0.0535808466193756,0.6411079078465954
Central African Republic,flood,500.0,poor,0.0662046062940976,0.6748505897979834
Central African Republic,flood,1000.0,nonpoor,0.053580926742361,0.6411079078465954
Central African Republic,flood,1000.0,poor,0.06620470529422616,0.6748505897979834
Central African Republic,flood,1500.0,nonpoor,0.053581006865346406,0.6411079078465954
Central African Republic,flood,1500.0,poor,0.06620480429435471,0.6748505897979834
Central African Republic,flood,2000.0,nonpoor,6.4489476580007145e-16,0.6411079078465954
Central African Republic,flood,2000.0,poor,7.968333231875228e-16,0.6748505897979834
Central African Republic,surge,1.0,nonpoor,0.0,0.6411079078465954
Central African Republic,surge,1.0,poor,0.0,0.6748505897979834
Central African Republic,surge,20.0,nonpoor,0.0,0.6411079078465954
Central African Republic,surge,20.0,poor,0.0,0.6748505897979834
Central African Republic,surge,50.0,nonpoor,0.0,0.6411079078465954
Central African Republic,surge,50.0,poor,0.0,0.6748505897979834
Central African Republic,surge,100.0,nonpoor,0.0,0.6411079078465954
Central African Republic,surge,100.0,poor,0.0,0.6748505897979834
Central African Republic,surge,250.0,nonpoor,0.0,0.6411079078465954
Central African Republic,surge,250.0,poor,0.0,0.6748505897979834
Central African Republic,surge,500.0,nonpoor,0.0,0.6411079078465954
Central African Republic,surge,500.0,poor,0.0,0.6748505897979834
Central African Republic,surge,1000.0,nonpoor,0.0,0.6411079078465954
Central African Republic,surge,1000.0,poor,0.0,0.6748505897979834
Central African Republic,surge,1500.0,nonpoor,0.0,0.6411079078465954
Central African Republic,surge,1500.0,poor,0.0,0.6748505897979834
Central African Republic,surge,2000.0,nonpoor,0.0,0.6411079078465954
Central African Republic,surge,2000.0,poor,0.0,0.6748505897979834
Central African Republic,tsunami,1.0,nonpoor,0.0,0.6411079078465954
Central African Republic,tsunami,1.0,poor,0.0,0.6748505897979834
Central African Republic,tsunami,20.0,nonpoor,0.0,0.6411079078465954
Central African Republic,tsunami,20.0,poor,0.0,0.6748505897979834
Central African Republic,tsunami,50.0,nonpoor,0.0,0.6411079078465954
Central African Republic,tsunami,50.0,poor,0.0,0.6748505897979834
Central African Republic,tsunami,100.0,nonpoor,0.0,0.6411079078465954
Central African Republic,tsunami,100.0,poor,0.0,0.6748505897979834
Central African Republic,tsunami,250.0,nonpoor,0.0,0.6411079078465954
Central African Republic,tsunami,250.0,poor,0.0,0.6748505897979834
Central African Republic,tsunami,500.0,nonpoor,0.0,0.6411079078465954
Central African Republic,tsunami,500.0,poor,0.0,0.6748505897979834
Central African Republic,tsunami,1000.0,nonpoor,0.0,0.6411079078465954
Central African Republic,tsunami,1000.0,poor,0.0,0.6748505897979834
Central African Republic,tsunami,1500.0,nonpoor,0.0,0.6411079078465954
Central African Republic,tsunami,1500.0,poor,0.0,0.6748505897979834
Central African Republic,tsunami,2000.0,nonpoor,0.0,0.6411079078465954
Central African Republic,tsunami,2000.0,poor,0.0,0.6748505897979834
Central African Republic,wind,1.0,nonpoor,0.0,0.6411079078465954
Central African Republic,wind,1.0,poor,0.0,0.6748505897979834
Central African Republic,wind,20.0,nonpoor,0.0,0.6411079078465954
Central African Republic,wind,20.0,poor,0.0,0.6748505897979834
Central African Republic,wind,50.0,nonpoor,0.0,0.6411079078465954
Central African Republic,wind,50.0,poor,0.0,0.6748505897979834
Central African Republic,wind,100.0,nonpoor,0.0,0.6411079078465954
Central African Republic,wind,100.0,poor,0.0,0.6748505897979834
Central African Republic,wind,250.0,nonpoor,0.0,0.6411079078465954
Central African Republic,wind,250.0,poor,0.0,0.6748505897979834
Central African Republic,wind,500.0,nonpoor,0.0,0.6411079078465954
Central African Republic,wind,500.0,poor,0.0,0.6748505897979834
Central African Republic,wind,1000.0,nonpoor,0.0,0.6411079078465954
Central African Republic,wind,1000.0,poor,0.0,0.6748505897979834
Central African Republic,wind,1500.0,nonpoor,0.0,0.6411079078465954
Central African Republic,wind,1500.0,poor,0.0,0.6748505897979834
Central African Republic,wind,2000.0,nonpoor,0.0,0.6411079078465954
Central African Republic,wind,2000.0,poor,0.0,0.6748505897979834
Chad,earthquake,1.0,nonpoor,0.0,0.6999999999999998
Chad,earthquake,1.0,poor,0.0,0.5937396016581673
Chad,earthquake,20.0,nonpoor,0.0,0.6999999999999998
Chad,earthquake,20.0,poor,0.0,0.5937396016581673
Chad,earthquake,50.0,nonpoor,0.0,0.6999999999999998
Chad,earthquake,50.0,poor,0.0,0.5937396016581673
Chad,earthquake,100.0,nonpoor,0.0,0.6999999999999998
Chad,earthquake,100.0,poor,0.0,0.5937396016581673
Chad,earthquake,250.0,nonpoor,0.0,0.6999999999999998
Chad,earthquake,250.0,poor,0.0,0.5937396016581673
Chad,earthquake,500.0,nonpoor,0.0,0.6999999999999998
Chad,earthquake,500.0,poor,0.0,0.5937396016581673
Chad,earthquake,1000.0,nonpoor,0.0,0.6999999999999998
Chad,earthquake,1000.0,poor,0.0,0.5937396016581673
Chad,earthquake,1500.0,nonpoor,0.0,0.6999999999999998
Chad,earthquake,1500.0,poor,0.0,0.5937396016581673
Chad,earthquake,2000.0,nonpoor,0.0,0.6999999999999998
Chad,earthquake,2000.0,poor,0.0,0.5937396016581673
Chad,flood,1.0,nonpoor,0.0015262480522942208,0.6999999999999998
Chad,flood,1.0,poor,0.0016995453161097532,0.5937396016581673
Chad,flood,20.0,nonpoor,0.016691708618604174,0.6999999999999998
Chad,flood,20.0,poor,0.01858696242591427,0.5937396016581673
Chad,flood,50.0,nonpoor,0.026951598582628803,0.6999999999999998
Chad,flood,50.0,poor,0.030011807755576384,0.5937396016581673
Chad,flood,100.0,nonpoor,0.03211911539229145,0.6999999999999998
Chad,flood,100.0,poor,0.03576606832716501,0.5937396016581673
Chad,flood,250.0,nonpoor,0.042107090697653414,0.6999999999999998
Chad,flood,250.0,poor,0.046888124550025605,0.5937396016581673
Chad,flood,500.0,nonpoor,0.053457876148143686,0.6999999999999998
Chad,flood,500.0,poor,0.059527730685836514,0.5937396016581673
Chad,flood,1000.0,nonpoor,0.06740696354957038,0.6999999999999998
Chad,flood,1000.0,poor,0.0750606619950456,0.5937396016581673
Chad,flood,1500.0,nonpoor,0.07346949621433206,0.6999999999999998
Chad,flood,1500.0,poor,0.08181156266199162,0.5937396016581673
Chad,flood,2000.0,nonpoor,6.103270715122242e-16,0.6999999999999998
Chad,flood,2000.0,poor,6.796264303986302e-16,0.5937396016581673
Chad,surge,1.0,nonpoor,0.0,0.6999999999999998
Chad,surge,1.0,poor,0.0,0.5937396016581673
Chad,surge,20.0,nonpoor,0.0,0.6999999999999998
Chad,surge,20.0,poor,0.0,0.5937396016581673
Chad,surge,50.0,nonpoor,0.0,0.6999999999999998
Chad,surge,50.0,poor,0.0,0.5937396016581673
Chad,surge,100.0,nonpoor,0.0,0.6999999999999998
Chad,surge,100.0,poor,0.0,0.5937396016581673
Chad,surge,250.0,nonpoor,0.0,0.6999999999999998
Chad,surge,250.0,poor,0.0,0.5937396016581673
Chad,surge,500.0,nonpoor,0.0,0.6999999999999998
Chad,surge,500.0,poor,0.0,0.5937396016581673
Chad,surge,1000.0,nonpoor,0.0,0.6999999999999998
Chad,surge,1000.0,poor,0.0,0.5937396016581673
Chad,surge,1500.0,nonpoor,0.0,0.6999999999999998
Chad,surge,1500.0,poor,0.0,0.5937396016581673
Chad,surge,2000.0,nonpoor,0.0,0.6999999999999998
Chad,surge,2000.0,poor,0.0,0.5937396016581673
Chad,tsunami,1.0,nonpoor,0.0,0.6999999999999998
Chad,tsunami,1.0,poor,0.0,0.5937396016581673
Chad,tsunami,20.0,nonpoor,0.0,0.6999999999999998
Chad,tsunami,20.0,poor,0.0,0.5937396016581673
Chad,tsunami,50.0,nonpoor,0.0,0.6999999999999998
Chad,tsunami,50.0,poor,0.0,0.5937396016581673
Chad,tsunami,100.0,nonpoor,0.0,0.6999999999999998
Chad,tsunami,100.0,poor,0.0,0.5937396016581673
Chad,tsunami,250.0,nonpoor,0.0,0.6999999999999998
Chad,tsunami,250.0,poor,0.0,0.5937396016581673
Chad,tsunami,500.0,nonpoor,0.0,0.6999999999999998
Chad,tsunami,500.0,poor,0.0,0.5937396016581673
Chad,tsunami,1000.0,nonpoor,0.0,0.6999999999999998
Chad,tsunami,1000.0,poor,0.0,0.5937396016581673
Chad,tsunami,1500.0,nonpoor,0.0,0.6999999999999998
Chad,tsunami,1500.0,poor,0.0,0.5937396016581673
Chad,tsunami,2000.0,nonpoor,0.0,0.6999999999999998
Chad,tsunami,2000.0,poor,0.0,0.5937396016581673
Chad,wind,1.0,nonpoor,0.0,0.6999999999999998
Chad,wind,1.0,poor,0.0,0.5937396016581673
Chad,wind,20.0,nonpoor,0.0,0.6999999999999998
Chad,wind,20.0,poor,0.0,0.5937396016581673
Chad,wind,50.0,nonpoor,0.0,0.6999999999999998
Chad,wind,50.0,poor,0.0,0.5937396016581673
Chad,wind,100.0,nonpoor,0.0,0.6999999999999998
Chad,wind,100.0,poor,0.0,0.5937396016581673
Chad,wind,250.0,nonpoor,0.0,0.6999999999999998
Chad,wind,250.0,poor,0.0,0.5937396016581673
Chad,wind,500.0,nonpoor,0.0,0.6999999999999998
Chad,wind,500.0,poor,0.0,0.5937396016581673
Chad,wind,1000.0,nonpoor,0.0,0.6999999999999998
Chad,wind,1000.0,poor,0.0,0.5937396016581673
Chad,wind,1500.0,nonpoor,0.0,0.6999999999999998
Chad,wind,1500.0,poor,0.0,0.5937396016581673
Chad,wind,2000.0,nonpoor,0.0,0.6999999999999998
Chad,wind,2000.0,poor,0.0,0.5937396016581673
Chile,earthquake,1.0,nonpoor,0.019558161573889392,0.1184621
Chile,earthquake,1.0,poor,0.019558161573889392,0.3
Chile,earthquake,20.0,nonpoor,0.050854592936340995,0.1184621
Chile,earthquake,20.0,poor,0.050854592936340995,0.3
Chile,earthquake,50.0,nonpoor,0.10036850578284884,0.1184621
Chile,earthquake,50.0,poor,0.10036850578284884,0.3
Chile,earthquake,100.0,nonpoor,0.1669788473440988,0.1184621
Chile,earthquake,100.0,poor,0.1669788473440988,0.3
Chile,earthquake,250.0,nonpoor,0.32454746414591623,0.1184621
Chile,earthquake,250.0,poor,0.32454746414591623,0.3
Chile,earthquake,500.0,nonpoor,0.49663924620209443,0.1184621
Chile,earthquake,500.0,poor,0.49663924620209443,0.3
Chile,earthquake,1000.0,nonpoor,0.6925126073267168,0.1184621
Chile,earthquake,1000.0,poor,0.6925126073267168,0.3
Chile,earthquake,1500.0,nonpoor,0.8165194991212947,0.1184621
Chile,earthquake,1500.0,poor,0.8165194991212947,0.3
Chile,earthquake,2000.0,nonpoor,-6.820172745316423e-15,0.1184621
Chile,earthquake,2000.0,poor,-6.820172745316423e-15,0.3
Chile,flood,1.0,nonpoor,0.0015930705357552002,0.1184621
Chile,flood,1.0,poor,0.0017054105014170475,0.3
Chile,flood,20.0,nonpoor,0.01417205812112156,0.1184621
Chile,flood,20.0,poor,0.015171441693255587,0.3
Chile,flood,50.0,nonpoor,0.03899372970871638,0.1184621
Chile,flood,50.0,poor,0.041743485076219895,0.3
Chile,flood,100.0,nonpoor,0.08743313245450143,0.1184621
Chile,flood,100.0,poor,0.09359873207937314,0.3
Chile,flood,250.0,nonpoor,0.11556238601533216,0.1184621
Chile,flood,250.0,poor,0.12371160112250207,0.3
Chile,flood,500.0,nonpoor,0.1517782897447913,0.1184621
Chile,flood,500.0,poor,0.16248137380507163,0.3
Chile,flood,1000.0,nonpoor,0.18805843170257813,0.1184621
Chile,flood,1000.0,poor,0.20131991466,0.3
Chile,flood,1500.0,nonpoor,0.2130703809125128,0.1184621
Chile,flood,1500.0,poor,0.22809565364089285,0.3
Chile,flood,2000.0,nonpoor,-8.406652066049533e-16,0.1184621
Chile,flood,2000.0,poor,-8.999471394029511e-16,0.3
Chile,surge,1.0,nonpoor,0.0,0.1184621
Chile,surge,1.0,poor,0.0,0.3
Chile,surge,20.0,nonpoor,0.0,0.1184621
Chile,surge,20.0,poor,0.0,0.3
Chile,surge,50.0,nonpoor,0.0,0.1184621
Chile,surge,50.0,poor,0.0,0.3
Chile,surge,100.0,nonpoor,0.0,0.1184621
Chile,surge,100.0,poor,0.0,0.3
Chile,surge,250.0,nonpoor,0.0,0.1184621
Chile,surge,250.0,poor,0.0,0.3
Chile,surge,500.0,nonpoor,0.0,0.1184621
Chile,surge,500.0,poor,0.0,0.3
Chile,surge,1000.0,nonpoor,0.0,0.1184621
Chile,surge,1000.0,poor,0.0,0.3
Chile,surge,1500.0,nonpoor,0.0,0.1184621
Chile,surge,1500.0,poor,0.0,0.3
Chile,surge,2000.0,nonpoor,0.0,0.1184621
Chile,surge,2000.0,poor,0.0,0.3
Chile,tsunami,1.0,nonpoor,2.0456150959309007e-05,0.1184621
Chile,tsunami,1.0,poor,2.0456150959309007e-05,0.3
Chile,tsunami,20.0,nonpoor,2.557018869913625e-05,0.1184621
Chile,tsunami,20.0,poor,2.557018869913625e-05,0.3
Chile,tsunami,50.0,nonpoor,0.00024366885701529846,0.1184621
Chile,tsunami,50.0,poor,0.00024366885701529846,0.3
Chile,tsunami,100.0,nonpoor,0.000652491050452077,0.1184621
Chile,tsunami,100.0,poor,0.000652491050452077,0.3
Chile,tsunami,250.0,nonpoor,0.0020560437219101562,0.1184621
Chile,tsunami,250.0,poor,0.0020560437219101562,0.3
Chile,tsunami,500.0,nonpoor,0.006647547135026824,0.1184621
Chile,tsunami,500.0,poor,0.006647547135026824,0.3
Chile,tsunami,1000.0,nonpoor,0.022590810477062784,0.1184621
Chile,tsunami,1000.0,poor,0.022590810477062784,0.3
Chile,tsunami,1500.0,nonpoor,0.03970679286551598,0.1184621
Chile,tsunami,1500.0,poor,0.03970679286551598,0.3
Chile,tsunami,2000.0,nonpoor,0.09422377217540517,0.1184621
Chile,tsunami,2000.0,poor,0.09422377217540517,0.3
Chile,wind,1.0,nonpoor,0.0,0.1184621
Chile,wind,1.0,poor,0.0,0.3
Chile,wind,20.0,nonpoor,0.0,0.1184621
Chile,wind,20.0,poor,0.0,0.3
Chile,wind,50.0,nonpoor,0.0,0.1184621
Chile,wind,50.0,poor,0.0,0.3
Chile,wind,100.0,nonpoor,0.0,0.1184621
Chile,wind,100.0,poor,0.0,0.3
Chile,wind,250.0,nonpoor,0.0,0.1184621
Chile,wind,250.0,poor,0.0,0.3
Chile,wind,500.0,nonpoor,0.0,0.1184621
Chile,wind,500.0,poor,0.0,0.3
Chile,wind,1000.0,nonpoor,0.0,0.1184621
Chile,wind,1000.0,poor,0.0,0.3
Chile,wind,1500.0,nonpoor,0.0,0.1184621
Chile,wind,1500.0,poor,0.0,0.3
Chile,wind,2000.0,nonpoor,0.0,0.1184621
Chile,wind,2000.0,poor,0.0,0.3
China,earthquake,1.0,nonpoor,0.00013552036373606815,0.5662377137499999
China,earthquake,1.0,poor,0.00013552036373606815,0.5748723000000002
China,earthquake,20.0,nonpoor,0.00016940045467008513,0.5662377137499999
China,earthquake,20.0,poor,0.00016940045467008513,0.5748723000000002
China,earthquake,50.0,nonpoor,0.00031444494613559596,0.5662377137499999
China,earthquake,50.0,poor,0.00031444494613559596,0.5748723000000002
China,earthquake,100.0,nonpoor,0.00047977726691638794,0.5662377137499999
China,earthquake,100.0,poor,0.00047977726691638794,0.5748723000000002
China,earthquake,250.0,nonpoor,0.0007807663345928946,0.5662377137499999
China,earthquake,250.0,poor,0.0007807663345928946,0.5748723000000002
China,earthquake,500.0,nonpoor,0.0010963620831644966,0.5662377137499999
China,earthquake,500.0,poor,0.0010963620831644966,0.5748723000000002
China,earthquake,1000.0,nonpoor,0.0014906479113078437,0.5662377137499999
China,earthquake,1000.0,poor,0.0014906479113078437,0.5748723000000002
China,earthquake,1500.0,nonpoor,0.0017248448283196148,0.5662377137499999
China,earthquake,1500.0,poor,0.0017248448283196148,0.5748723000000002
China,earthquake,2000.0,nonpoor,0.4853557723620263,0.5662377137499999
China,earthquake,2000.0,poor,0.4853557723620263,0.5748723000000002
China,flood,1.0,nonpoor,0.0005098494230380712,0.5662377137499999
China,flood,1.0,poor,0.0005677400849377615,0.5748723000000002
China,flood,20.0,nonpoor,0.002492013940829427,0.5662377137499999
China,flood,20.0,poor,0.0027749687309677282,0.5748723000000002
China,flood,50.0,nonpoor,0.004861263598521265,0.5662377137499999
China,flood,50.0,poor,0.0054132339542202895,0.5748723000000002
China,flood,100.0,nonpoor,0.008909705492695765,0.5662377137499999
China,flood,100.0,poor,0.009921354667916956,0.5748723000000002
China,flood,250.0,nonpoor,0.01633289435914317,0.5662377137499999
China,flood,250.0,poor,0.018187406735668724,0.5748723000000002
China,flood,500.0,nonpoor,0.02258052032796076,0.5662377137499999
China,flood,500.0,poor,0.025144417056598325,0.5748723000000002
China,flood,1000.0,nonpoor,0.028090935676187267,0.5662377137499999
China,flood,1000.0,poor,0.03128051045296342,0.5748723000000002
China,flood,1500.0,nonpoor,0.03160634173592439,0.5662377137499999
China,flood,1500.0,poor,0.03519507197791947,0.5748723000000002
China,flood,2000.0,nonpoor,0.0,0.5662377137499999
China,flood,2000.0,poor,0.0,0.5748723000000002
China,surge,1.0,nonpoor,0.0002509565012548142,0.5662377137499999
China,surge,1.0,poor,0.0002794512632555291,0.5748723000000002
China,surge,20.0,nonpoor,0.0004425150030669688,0.5662377137499999
China,surge,20.0,poor,0.0004927602034546476,0.5748723000000002
China,surge,50.0,nonpoor,0.0005183717033324067,0.5662377137499999
China,surge,50.0,poor,0.0005772300243581857,0.5748723000000002
China,surge,100.0,nonpoor,0.0005601005569241291,0.5662377137499999
China,surge,100.0,poor,0.0006236969650116632,0.5748723000000002
China,surge,250.0,nonpoor,0.0006590050155733174,0.5662377137499999
China,surge,250.0,poor,0.0007338314933977443,0.5748723000000002
China,surge,500.0,nonpoor,0.0006661551613912221,0.5662377137499999
China,surge,500.0,poor,0.000741793499846208,0.5748723000000002
China,surge,1000.0,nonpoor,0.0006804554530270316,0.5662377137499999
China,surge,1000.0,poor,0.0007577175127431355,0.5748723000000002
China,surge,1500.0,nonpoor,0.0006947552008014416,0.5662377137499999
China,surge,1500.0,poor,0.0007736409200261242,0.5748723000000002
China,surge,2000.0,nonpoor,9.353738022569862e-17,0.5662377137499999
China,surge,2000.0,poor,1.0415804705192027e-16,0.5748723000000002
China,tsunami,1.0,nonpoor,0.0,0.5662377137499999
China,tsunami,1.0,poor,0.0,0.5748723000000002
China,tsunami,20.0,nonpoor,0.0,0.5662377137499999
China,tsunami,20.0,poor,0.0,0.5748723000000002
China,tsunami,50.0,nonpoor,0.0,0.5662377137499999
China,tsunami,50.0,poor,0.0,0.5748723000000002
China,tsunami,100.0,nonpoor,0.0,0.5662377137499999
China,tsunami,100.0,poor,0.0,0.5748723000000002
